Time (s),Voltage (V),Current (mA),Charge (mA.h),Temperature (degC)
49342.99634366645,3.137372,-499.90707,4454.67767865737,26.57408
49343.99634371395,3.1372933,-499.96613,4454.816561140789,26.479177
49344.99634376145,3.1370571,-500.02524,4454.955443668068,26.415907
49345.99634380895,3.1370177,-499.94644,4455.094326282831,26.415907
49346.99634385644,3.1368995,-500.16309,4455.233209466594,26.384275
49347.99634390394,3.1369784,-500.02524,4455.372091588465,26.281464
49348.99634395144,3.1367421,-500.00555,4455.510973054174,26.408001
49349.99634399894,3.1366239,-499.92676,4455.649854454438,26.313095
49350.99634404643,3.1364663,-499.92676,4455.788737025443,26.392181
49351.99634409393,3.1363876,-500.10403,4455.927619979477,26.471268
49352.99634414143,3.1362693,-499.90707,4456.066503677698,26.431726
49353.99634418893,3.1361513,-500.02524,4456.205386095368,26.502903
49354.99634423642,3.1361513,-500.08429,4456.344269071104,26.455452
49355.99634428392,3.1359544,-499.98584,4456.483150208409,26.494993
49356.99634433142,3.1359544,-500.08429,4456.622033315607,26.455452
49357.99634437892,3.1358757,-499.82828,4456.760916258587,26.795523
49358.99634442641,3.1357968,-499.88736,4456.89979750545,26.558264
49359.99634447391,3.1355999,-500.02524,4457.038679846351,26.376366
49360.99634452141,3.1354818,-500.10403,4457.177564036754,26.415907
49361.99634456891,3.1353242,-500.04495,4457.316447275009,26.447542
49362.9963446164,3.1354032,-499.92676,4457.4553303494,26.392181
49363.9963446639,3.1352849,-499.96613,4457.594211191584,26.431726
49364.9963447114,3.135088,-499.94644,4457.733094703614,26.463358
49365.9963447589,3.1351273,-500.02524,4457.871977077577,26.487087
49366.99634480639,3.1349304,-500.02524,4458.010859900114,26.281464
49367.99634485389,3.134773,-499.96613,4458.149742886903,26.510813
49368.99634490139,3.1346941,-500.12369,4458.288625950308,26.581989
49369.99634494889,3.1346154,-500.02524,4458.427509976662,26.376366
49370.99634499638,3.1346154,-499.96613,4458.566393160544,26.360546
49371.99634504388,3.1344185,-499.98584,4458.705275501683,26.550354
49372.99634509138,3.1342611,-500.00555,4458.844157251917,26.597805
49373.99634513888,3.1342216,-499.90707,4458.983039461746,26.447542
49374.99634518637,3.1340642,-499.98584,4459.121923247383,26.62944
49375.99634523387,3.1339853,-499.94644,4459.260806058883,26.408001
49376.99634528137,3.1340246,-499.98584,4459.399687995138,26.439632
