SOC,OCV
0.01879734986602699,2.8200798
0.01882600909769694,2.8204734
0.018854668557463317,2.8207099
0.01888332804212889,2.8210249
0.018911987287362764,2.8214188
0.018940646679389772,2.8216157
0.018969305899808497,2.8220093
0.018997965373082626,2.8222852
0.01902662447606107,2.8226001
0.019055283576765336,2.8229547
0.019083942950708255,2.8231514
0.019112602245684895,2.8235452
0.019141261224446482,2.8237815
0.019169920706764598,2.8241754
0.0191985799474923,2.8244116
0.019227239441142352,2.8247662
0.01925589864574384,2.8250811
0.01928455788868977,2.8253961
0.019313217145231043,2.8256719
0.019341876720128437,2.8259475
0.019370535780217968,2.8262231
0.01939919504125842,2.8265383
0.019427854419714397,2.8267746
0.019456513732642233,2.8270109
0.019485172946248963,2.8273652
0.019513831904747092,2.8276803
0.01954249103251282,2.827956
0.01957115023253475,2.8283103
0.019599809649443523,2.8285072
0.019628468456600268,2.8288617
0.019657127620544945,2.8291373
0.019685786764135016,2.8295312
0.01971444567970526,2.8296888
0.019743104913656273,2.8300037
0.019771764032420314,2.8302794
0.019800423334079165,2.8305945
0.01982908269444772,2.8308702
0.0198577415378004,2.8312244
0.019886400460207176,2.8315003
0.0199150593779992,2.8317366
0.01994371816478724,2.8320515
0.019972376843196415,2.8323667
0.020001035614181317,2.8325634
0.020029694529751896,2.8329179
0.02005835353788399,2.8332725
0.020087012421813433,2.8334298
0.020115671556401593,2.833745
0.020144330794875986,2.8340206
0.02017298989104299,2.8344145
0.020201648777306236,2.8346901
0.020230307805810477,2.8348081
0.020258966985523097,2.835202
0.02028762607941581,2.8355958
0.020316285162032655,2.8357928
0.020344944454651293,2.8360291
0.020373603878134028,2.836226
0.020402263157199174,2.8367379
0.02043092215178488,2.8369741
0.020459581279592687,2.8372498
0.02048824056323395,2.8374467
0.020516899862653704,2.8378012
0.02054555930658919,2.8380375
0.020574218407290124,2.8383524
0.020602877566774147,2.8385887
0.02063153676002627,2.8389039
0.020660196039182344,2.8392189
0.020688855173756515,2.8393764
0.02071751443701142,2.8397703
0.020746173530897027,2.8400066
0.0207748327309889,2.8402822
0.02080349183171426,2.8405972
0.020832150740444977,2.8407941
0.020860809868235353,2.8410697
0.020889469183493214,2.8413849
0.020918128162233818,2.8416998
0.020946787059639704,2.8419361
0.020975446404271514,2.84233
0.021004105441732146,2.8425663
0.021032764370873758,2.8427632
0.021061423374426402,2.8429995
0.021090082635431995,2.843354
0.021118742025174275,2.8436296
0.021147401101010987,2.8438265
0.021176060027860877,2.8442202
0.021204719085658796,2.8444171
0.021233378084719146,2.8447323
0.02126203700030005,2.8449686
